#This file was generated on Tue Sep  3 16:30:20 2019
#Using the somd command, of the molecular library Sire version <2019.1.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 50000 moves, 10 cycles and 1000 ps of simulation time 
#Generating lambda is		 0.50000
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	25 C
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -1.34859614e+04           -7.65751017e+00            1.00753192e+00            9.92219105e-01     1.969186859128784e+01    -5.946123130915854e+00    -1.939545873450274e+01    -2.678977064119288e+01    -2.971744135087574e+01    -2.887695939212295e+01    -2.448106856978071e+01    -1.491840553623710e+01     1.157277726342528e+01
     250           -1.31281853e+04           -3.96425271e+00            1.00383515e+00            9.95907708e-01     5.133802037091393e+01     3.135471780306043e+01     1.938008813204345e+01     1.265669280248109e+01     1.021818522556806e+01     1.155772770053446e+01     1.694974059874362e+01     3.115035039902822e+01     9.208925022805522e+01
     500           -1.30017788e+04           -4.77512047e+00            1.00464523e+00            9.95096297e-01     3.074315672973147e+01     1.086124889876154e+01    -1.079137672002319e+00    -7.828034413023405e+00    -1.034017227028280e+01    -9.161021327971953e+00    -4.291621670493611e+00     7.118047977243914e+00     4.615662017587343e+01
     750           -1.28871244e+04           -6.70444119e+00            1.00659127e+00            9.93184096e-01     3.927237640466500e+01     1.895126250607393e+01     6.678634729489348e+00    -3.359050450664385e-01    -3.088387641004572e+00    -2.186521921469145e+00     2.078976378541453e+00     1.085790537917480e+01     3.322337883818458e+01
    1000           -1.29072761e+04            1.52393571e+01            9.84696807e-01            1.01517115e+00     1.080527564602937e+01    -1.031037271515912e+01    -2.051540074798460e+01    -2.495004292450132e+01    -2.499963824407665e+01    -2.129507333643852e+01    -1.395355157772336e+01    -7.545112814303946e-01     3.662477254462453e+01
    1250           -1.29597791e+04            2.26321487e+00            9.97578626e-01            1.00210433e+00     5.436370214204095e+01     2.008628583194403e+01     6.393101510532189e+00    -7.740229941484550e-03    -1.732769934786283e+00     4.093003317751540e-01     6.533055744710097e+00     2.035668292098534e+01     6.866524723870296e+01
    1500           -1.29341596e+04            8.46954647e+00            9.91390981e-01            1.00832728e+00     4.944676833396501e+01     1.307806864417122e+01    -2.039862274686355e-01    -5.885474688166855e+00    -6.853022832422501e+00    -3.844842215207760e+00     3.953828789477184e+00     2.532230048456271e+01     1.341623563851304e+02
    1750           -1.28943665e+04            5.20406118e+00            9.94612731e-01            1.00501884e+00     1.998244551249140e+01     7.422323859810602e-01    -1.069578563535181e+01    -1.672254943656095e+01    -1.818680041220515e+01    -1.547330681942340e+01    -7.989930794245326e+00     1.013998875579782e+01     7.931494358535362e+01
    2000           -1.28552253e+04            5.44826372e+00            9.94414553e-01            1.00530947e+00     3.262357508308212e+01     1.651347752822456e+01     6.328521429403246e+00     9.394844139211305e-01    -2.884967055550531e-01     2.191629897292657e+00     8.502063333890669e+00     2.195097447819800e+01     6.564017029788192e+01
    2250           -1.28667523e+04            3.35013965e+01            9.66914351e-01            1.03392003e+00     5.964515865168560e+00    -8.140498993634857e+00    -1.453100795194575e+01    -1.608522300239535e+01    -1.371771287155387e+01    -7.614710921109264e+00     4.319397471450192e+00     3.917474457640575e+01     2.477655741266518e+02
    2500           -1.29139120e+04            1.30632146e+01            9.86871479e-01            1.01299467e+00     2.658461383536339e+01     1.038399970037647e+01     1.035211513357913e+00    -3.389623513745159e+00    -3.663672075424099e+00    -1.888684250660269e-01     7.626271009365348e+00     2.628391010030925e+01     1.060216026922012e+02
    2750           -1.28994161e+04            8.46067830e+00            9.91420311e-01            1.00833923e+00     1.674051087360496e+01    -8.864658942892579e+00    -2.043857133942910e+01    -2.573155835421009e+01    -2.661028808348376e+01    -2.372234761191000e+01    -1.665319356396562e+01     2.132617480392580e-01     6.931586003830974e+01
    3000           -1.28195458e+04           -8.98267753e-01            1.00078063e+00            9.98984305e-01     1.029388745286687e+01    -1.313495765241057e+01    -2.556871122233589e+01    -3.213756184164929e+01    -3.424516714808652e+01    -3.248698632384900e+01    -2.666012955835063e+01    -1.268704647945392e+01     3.878383210209512e+01
    3250           -1.29085547e+04            8.77268006e-01            9.98984363e-01            1.00073866e+00     3.561154441085579e+01     1.865786392035752e+01     7.893015576294310e+00     1.979819965267070e+00     2.120276701027590e-01     2.041626320373849e+00     7.223585173497892e+00     1.710782455973429e+01     4.199322108918265e+01
    3500           -1.29402958e+04            6.54593591e+00            9.93318072e-01            1.00640796e+00     2.539213561298416e+01     6.971956343845116e+00    -3.976811343709570e+00    -9.633377196004142e+00    -1.084624092038863e+01    -8.126447961551204e+00    -1.475822214295264e+00     1.163711004507562e+01     4.845918318028577e+01
    3750           -1.28617544e+04            3.75870969e+01            9.62970754e-01            1.03815174e+00     4.885762066672036e+00    -1.416710054200535e+01    -2.078086749436936e+01    -2.178843260257287e+01    -1.882094754597259e+01    -1.254196983538235e+01    -3.017642209833963e+00     1.205187969225018e+01     4.855780311157463e+01
    4000           -1.28546546e+04            3.01741280e+00            9.96847010e-01            1.00288100e+00    -5.399113426957931e+00    -2.328740188461568e+01    -3.430332079711285e+01    -4.023631645398964e+01    -4.184791131155873e+01    -3.955933324151759e+01    -3.293002405682359e+01    -1.680856948834825e+01     4.464950325010392e+01
    4250           -1.28837869e+04           -7.99630596e+00            1.00785528e+00            9.91865244e-01     2.507618298566940e+01    -3.557139204845329e+00    -1.790808327483703e+01    -2.570494253997200e+01    -2.879419121541553e+01    -2.781004745775193e+01    -2.238371736784028e+01    -7.837808582193547e+00     4.551901363049217e+01
    4500           -1.29724845e+04            2.48291536e+01            9.75322322e-01            1.02497788e+00    -1.262972591513515e+01    -2.728586150152220e+01    -3.530483538446595e+01    -3.838881574855184e+01    -3.724886305136786e+01    -3.218969684248908e+01    -2.220713680574753e+01     1.241660087239198e+00     9.952677752491593e+01
    4750           -1.29761713e+04           -1.70299270e+01            1.01702233e+00            9.82965970e-01     1.373137232495650e+01    -6.506442257500089e+00    -2.033183865845426e+01    -2.900226295316476e+01    -3.319425100618692e+01    -3.336189266951322e+01    -2.924353484683149e+01    -1.649380819656274e+01     3.660052910159422e+01
    5000           -1.29559367e+04            5.81909936e+00            9.94049761e-01            1.00568629e+00     9.943131765380851e+00    -8.437353225173354e+00    -1.917926082507913e+01    -2.473332010981216e+01    -2.598655149327365e+01    -2.330139243476695e+01    -1.573130188212625e+01     5.005052195926422e+00     9.828275417428907e+01
    5250           -1.29450894e+04           -1.62151105e+01            1.01618416e+00            9.83757719e-01     2.131666061432576e+01    -2.319870146633759e+00    -1.650154154005586e+01    -2.502162443677610e+01    -2.905778466737184e+01    -2.924717260857652e+01    -2.586078242784324e+01    -1.758566606592645e+01     6.218777535082245e+00
    5500           -1.29148043e+04           -9.89365752e+00            1.00974684e+00            9.89963039e-01     3.537020490033057e+01     2.635747442241715e+00    -1.226655102532243e+01    -2.019399436524260e+01    -2.345054310852204e+01    -2.283664018180948e+01    -1.845128695646941e+01    -7.932619746902120e+00     2.508702599723230e+01
    5750           -1.28421516e+04           -2.17810536e+01            1.02181819e+00            9.78261237e-01     1.910052631998948e+01    -5.974212906447220e+00    -2.175075466502683e+01    -3.163088256508832e+01    -3.663984146757093e+01    -3.698531055309994e+01    -3.064020273216821e+01    -1.819522741994377e+00     1.766155235552676e+02
    6000           -1.28904744e+04           -1.44228325e+01            1.01437258e+00            9.85530319e-01     2.410689775808612e+01    -4.898442836535992e+00    -2.006036387208820e+01    -2.873620827954036e+01    -3.265654762969424e+01    -3.247908864418563e+01    -2.805933890190598e+01    -1.569784767214493e+01     3.061197493593689e+01
    6250           -1.28665213e+04            2.96901705e+01            9.70608843e-01            1.02998950e+00    -1.941305453197856e+01    -3.426544036398823e+01    -4.100358448387351e+01    -4.284278606603799e+01    -4.083597433983840e+01    -3.556564219688174e+01    -2.710379169223675e+01    -1.269179224173859e+01     3.271982375745100e+01
    6500           -1.28374892e+04            2.18719187e+01            9.78216652e-01            1.02195732e+00     4.591624104456242e+00    -1.543631794072286e+01    -2.433696056053621e+01    -2.764165808014556e+01    -2.676845649159821e+01    -2.227593287000148e+01    -1.379146366670261e+01     3.527464574321980e+00     6.230083957898779e+01
    6750           -1.28435965e+04            1.87436536e+01            9.81281377e-01            1.01876517e+00    -6.777652587458141e-01    -1.700763821286952e+01    -2.541301807536874e+01    -2.882723651125555e+01    -2.825843128488117e+01    -2.430969903599669e+01    -1.721291660569148e+01    -5.302482995634969e+00     2.608847511357810e+01
    7000           -1.28459483e+04            8.33259640e+00            9.91558666e-01            1.00822164e+00    -5.241539890857864e-02    -1.734085237421961e+01    -2.762033742039249e+01    -3.284770081275840e+01    -3.379674694706269e+01    -3.075553755040311e+01    -2.253825846001545e+01     3.302965821319508e-01     1.042812109148028e+02
    7250           -1.28163002e+04            1.88653432e+01            9.81153083e-01            1.01887992e+00    -1.976962144606076e+01    -3.579724512670091e+01    -4.434589393383650e+01    -4.790072686875772e+01    -4.738109636585327e+01    -4.330662239221367e+01    -3.557367107851145e+01    -2.089249584268493e+01     2.359538803156589e+01
    7500           -1.29316173e+04            1.25475389e+01            9.87376790e-01            1.01246861e+00    -6.805263720233705e+00    -2.543448351946266e+01    -3.539772490472527e+01    -4.001304224108149e+01    -4.036523548088316e+01    -3.699417469057411e+01    -2.976440307364567e+01    -1.538831377154015e+01     2.712113402318594e+01
    7750           -1.28755960e+04           -3.69793822e+00            1.00354577e+00            9.96151049e-01     3.508735722059744e+00    -1.429647071376545e+01    -2.599128104384326e+01    -3.272476551499545e+01    -3.515443948022924e+01    -3.379173515977644e+01    -2.874658894769193e+01    -1.797126589499878e+01     1.290867416395478e+01
    8000           -1.28917337e+04            5.08523932e+00            9.94750010e-01            1.00491872e+00    -2.113844645155047e+00    -2.052846428996274e+01    -3.164289282291954e+01    -3.755619356630191e+01    -3.902617070886922e+01    -3.616054012458337e+01    -2.673099345799325e+01     5.701550002818675e+00     1.881605224251537e+02
